FRAME s00
s01;1009;23;18;心
s01;1031;26;11;《
s01;1074;22;18;关
s01;1094;23;18;心
s01;1181;22;18;焕
s01;1201;21;18;彰
s01;1266;26;18;v
s01;1287;22;19;等
s01;1307;22;19;级
s01;1378;22;19;稀
s01;1398;22;19;有
s01;1418;22;19;度
s01;1478;16;32;@丿
s01;1119;334;19;金
s01;1140;335;18;冠
s01;1160;334;18;帶
s01;1271;335;17;向
s01;1294;335;11;B
s01;1312;334;17;弊
s01;1412;335;17;洛
s01;1432;335;17;神
s01;1452;334;18;賦
s01;1473;335;15;图
s01;968;335;18;铜
s01;989;335;17;坐
s01;1009;335;18;龙
s01;1401;648;19;卷
s01;1422;649;17;云
s01;1441;648;19;金
s01;1461;648;18;喇
s01;1481;648;20;叭
s01;1563;648;18;小
s01;1583;647;17;宋
FRAME s02
s02;0;335;18;俞
s02;20;335;18;冠
s02;40;334;18;帶
s02;137;24;24;器
s02;163;24;25;者
s02;189;24;23;列
s02;212;23;24;衤
s02;151;335;17;向
s02;174;335;10;日
s02;192;334;17;弊
s02;948;22;19;批
s02;969;22;18;量
s02;989;22;18;关
s02;1009;23;18;心
s02;1031;26;11;《
s02;1074;22;18;关
s02;1094;23;18;心
s02;1181;22;18;焕
s02;1201;21;18;彰
s02;1287;22;19;等
s02;1307;22;19;级
s02;1378;22;19;稀
s02;1398;22;19;有
s02;1418;22;19;度
s02;292;335;18;浴
s02;312;335;17;神
s02;331;334;19;賦
s02;353;335;15;图
s02;453;335;17;毛
s02;473;335;18;公
s02;494;334;15;鼎
s02;602;334;20;金
s02;624;336;17;石
s02;644;335;17;录
s02;744;335;19;赤
s02;764;335;18;璧
s02;784;335;19;賦
s02;806;335;15;页
s02;885;334;18;鹿
s02;905;336;18;王
s02;925;335;19;本
s02;946;334;17;生
s02;967;335;15;图
s02;1036;335;19;银
s02;1056;335;17;雀
s02;1077;335;17;山
s02;1097;336;18;汊
s02;1117;334;17;简
s02;1208;335;17;饲
s02;1228;334;18;奔
s02;1248;335;17;马
s02;1338;335;19;麟
s02;1359;336;17;趾
s02;1379;335;17;马
s02;1399;335;18;癞
s02;1418;335;19;金
s02;1510;336;17;万
s02;1530;336;17;工
s02;1549;335;19;挢
FRAME s03
s03;137;24;24;器
s03;163;24;25;者
s03;189;24;23;列
s03;212;23;24;衤
s03;1181;22;18;焕
s03;1201;21;18;彰
s03;948;22;19;批
s03;969;22;18;量
s03;989;22;18;关
s03;1009;23;18;心
s03;1031;26;11;《
s03;1074;22;18;关
s03;1094;23;18;心
s03;1287;22;19;等
s03;1307;22;19;级
s03;1378;22;19;稀
s03;1398;22;19;有
s03;1418;22;19;度
s03;73;335;18;铜
s03;93;334;19;奔
s03;114;335;16;马
s03;126;389;30;09
s03;63;649;18;三
s03;84;648;16;兔
s03;104;648;16;藻
s03;124;647;17;井
s03;204;335;18;麟
s03;225;336;17;趾
s03;245;335;16;马
s03;264;335;19;蹄
s03;284;335;19;金
s03;197;390;45;驴
s03;277;389;30;00
s03;215;648;17;彩
s03;234;648;19;凤
s03;255;647;17;鳴
s03;274;648;18;岐
s03;375;336;18;万
s03;396;336;17;工
s03;415;335;19;轿
s03;509;334;12;自
s03;527;334;17;来
s03;547;334;17;火
s03;566;337;18;二
s03;586;334;18;号
s03;657;335;17;广
s03;678;335;17;彩
s03;697;335;18;描
s03;717;334;19;金
s03;738;334;17;壶
s03;678;648;17;浑
s03;698;648;17;天
s03;716;648;20;仪
s03;839;335;17;午
s03;860;335;15;门
s03;968;334;20;金
s03;990;334;17;蝉
s03;1010;336;17;玉
s03;1030;334;16;叶
s03;1122;334;14;贾
s03;1141;335;17;湖
s03;1161;334;16;骨
s03;1181;334;16;笛
s03;1110;648;18;千
s03;1130;648;18;里
s03;1150;649;18;江
s03;1171;648;16;山
s03;1191;648;16;图
s03;1281;335;18;水
s03;1302;335;16;晶
s03;1321;335;19;杯
s03;1262;648;17;溪
s03;1282;648;16;山
s03;1300;648;20;行
s03;1321;648;18;旅
s03;1342;648;16;图
s03;1413;336;17;万
s03;1433;334;16;墊
s03;1452;335;19;松
s03;1472;335;18;风
s03;1493;335;16;图
s03;1413;648;17;断
s03;1432;647;17;臂
s03;1453;648;17;维
s03;1473;648;17;呐
s03;1493;648;17;斯
s03;1571;334;17;莫
s03;1591;334;16;窩
s03;348;389;28;区
s03;414;390;11;1
s03;444;389;14;0
s03;502;388;22;\Ø
s03;565;389;44;100
s03;517;648;17;敦
s03;537;647;17;煌
s03;557;648;17;飞
s03;577;648;17;天
s03;375;648;18;跪
s03;396;648;18;射
s03;415;648;17;俑
s03;980;647;16;芙
s03;1020;647;17;炉
s03;819;648;16;鎏
s03;838;648;19;金
s03;858;648;19;腑
s03;878;649;18;士
FRAME s04
s04;137;24;24;器
s04;163;24;25;者
s04;189;24;23;列
s04;283;22;28;侖
s04;222;336;17;万
s04;242;334;17;壑
s04;261;335;19;松
s04;282;335;18;风
s04;303;335;15;图
s04;380;334;17;莫
s04;400;334;17;高
s04;420;334;17;窟
s04;439;337;26;220
s04;685;334;17;宋
s04;704;334;19;金
s04;725;335;16;頭
s04;744;335;18;饰
s04;90;335;19;水
s04;111;335;17;晶
s04;130;335;19;杯
s04;522;335;20;金
s04;544;336;18;瓯
s04;564;335;18;永
s04;585;335;15;固
s04;603;335;19;杯
s04;825;335;18;趣
s04;846;335;18;王
s04;867;335;15;勾
s04;886;335;17;践
s04;906;335;17;釗
s04;948;22;19;批
s04;969;22;18;量
s04;989;22;18;关
s04;1009;23;18;心
s04;1031;26;11;《
s04;1074;22;18;关
s04;1094;23;18;心
s04;997;335;17;源
s04;1016;336;19;仙
s04;1036;334;18;境
s04;1058;335;15;图
s04;1287;22;19;等
s04;1307;22;19;级
s04;1378;22;19;稀
s04;1398;22;19;有
s04;1418;22;19;度
s04;1478;16;32;@丿
s04;1181;22;18;焕
s04;1201;21;18;彰
s04;1440;334;17;诗
s04;1460;335;17;文
s04;1479;335;19;执
s04;1500;334;18;壶
s04;1147;335;18;愿
s04;1168;335;17;望
s04;1187;335;19;杯
s04;1298;335;18;蝠
s04;1319;335;18;祧
s04;1339;335;18;甌
FRAME s05
s05;27;335;16;望
s05;46;335;18;杯
s05;45;390;10;1
s05;75;390;14;0
s05;16;648;17;周
s05;36;648;18;铜
s05;55;648;20;人
s05;137;24;24;器
s05;163;24;25;者
s05;189;24;23;列
s05;212;23;24;衤
s05;157;335;17;蝠
s05;177;335;18;桃
s05;197;335;18;瓶
s05;148;647;16;商
s05;167;648;17;鞅
s05;188;648;16;方
s05;208;648;17;升
s05;948;22;19;批
s05;969;22;18;量
s05;989;22;18;关
s05;1009;23;18;心
s05;1031;26;11;《
s05;1074;22;18;关
s05;1094;23;18;心
s05;1181;22;18;焕
s05;1201;21;18;彰
s05;1266;26;18;v
s05;1287;22;19;等
s05;1307;22;19;级
s05;298;334;18;诗
s05;318;335;18;文
s05;338;335;18;执
s05;359;334;17;壶
s05;347;389;44;100
s05;300;647;14;白
s05;319;648;17;龙
s05;337;647;19;梅
s05;358;648;18;瓶
s05;449;335;18;晋
s05;469;335;17;侯
s05;490;334;16;鸟
s05;509;334;18;尊
s05;435;388;21;\Ø
s05;473;413;6;，
s05;498;390;10;1
s05;528;389;14;0
s05;450;648;16;丙
s05;469;648;18;午
s05;489;648;18;神
s05;509;647;18;钩
s05;609;335;20;人
s05;630;335;17;头
s05;650;335;18;瓶
s05;610;649;18;心
s05;631;648;17;形
s05;649;647;19;枪
s05;743;335;14;白
s05;761;335;18;釉
s05;782;335;17;绿
s05;802;335;17;彩
s05;821;335;18;瓶
s05;760;390;21;。
s05;814;389;30;60
s05;772;598;40;0
s05;761;648;18;天
s05;782;647;16;蓝
s05;801;648;18;瓶
s05;912;336;17;玉
s05;932;334;17;琮
s05;952;335;18;王
s05;902;648;18;七
s05;922;647;18;盘
s05;942;648;18;舞
s05;962;647;19;砖
s05;1064;334;16;制
s05;1083;335;19;盐
s05;1103;334;19;砖
s05;1116;389;30;60
s05;1062;648;19;扯
s05;1084;647;16;淡
s05;1103;647;18;碑
s05;1203;334;20;夜
s05;1224;335;18;行
s05;1244;335;17;铜
s05;1264;334;18;牌
s05;1205;648;16;鎏
s05;1223;647;20;金
s05;1244;648;18;很
s05;1265;647;17;壶
s05;1378;22;19;稀
s05;1398;22;19;有
s05;1418;22;19;度
s05;1365;335;18;夭
s05;1386;335;16;亡
s05;1366;648;17;少
s05;1385;648;17;虞
s05;1406;648;16;剑
s05;1516;334;18;样
s05;1536;335;18;式
s05;1556;334;17;雷
s05;1496;648;18;战
s05;1517;648;16;国
s05;1536;648;17;铜
s05;1556;648;20;冰
s05;1577;648;17;鉴
FRAME s06
s06;47;334;20;夜
s06;67;335;19;行
s06;88;335;17;铜
s06;108;334;18;牌
s06;49;648;16;鎏
s06;67;648;20;金
s06;88;648;18;很
s06;108;647;18;壶
s06;137;24;24;器
s06;163;24;25;者
s06;189;24;23;列
s06;212;23;24;衤
s06;209;335;17;天
s06;229;335;17;亡
s06;210;648;17;少
s06;229;648;17;虞
s06;250;648;16;釗
s06;948;22;19;批
s06;969;22;18;量
s06;989;22;18;关
s06;1009;23;18;心
s06;1031;26;11;《
s06;1074;22;18;关
s06;1094;23;18;心
s06;1181;22;18;焕
s06;1201;21;18;彰
s06;360;334;18;样
s06;380;335;18;式
s06;400;334;17;雷
s06;340;648;18;战
s06;361;648;16;国
s06;380;648;58;铜@水鉴
s06;491;335;18;吴
s06;511;335;18;王
s06;532;335;16;夫
s06;552;334;16;差
s06;572;335;16;矛
s06;501;648;18;妇
s06;520;648;20;好
s06;541;647;17;鶚
s06;561;647;18;尊
s06;642;335;18;琉
s06;662;334;17;璃
s06;682;334;18;塔
s06;702;334;18;拱
s06;723;335;16;门
s06;652;648;17;明
s06;673;648;16;山
s06;693;648;16;岩
s06;712;648;17;画
s06;792;335;19;宴
s06;813;335;18;猎
s06;833;335;18;玟
s06;853;335;18;战
s06;873;334;18;壶
s06;785;389;28;这
s06;824;416;11;一
s06;882;389;14;0
s06;803;648;17;克
s06;823;648;18;拉
s06;844;648;16;克
s06;864;647;16;瓷
s06;945;334;17;茶
s06;965;334;16;叶
s06;985;334;17;生
s06;1004;335;17;产
s06;1024;335;18;回
s06;937;386;34;&
s06;986;408;15;-
s06;1017;389;30;60
s06;954;647;18;针
s06;974;648;17;铺
s06;994;648;17;铜
s06;1014;648;18;版
s06;1105;335;18;外
s06;1125;334;17;褙
s06;1144;335;18;壁
s06;1165;335;18;纸
s06;1184;390;14;0
s06;1220;395;5;'
s06;1319;389;30;60
s06;1094;648;19;格
s06;1116;647;16;萨
s06;1136;648;16;尔
s06;1155;647;18;唐
s06;1175;647;18;卡
s06;1266;26;18;v
s06;1287;22;19;等
s06;1307;22;19;级
s06;1256;334;17;鹿
s06;1277;335;15;角
s06;1296;335;18;立
s06;1316;334;18;鹳
s06;1256;649;17;万
s06;1277;648;16;国
s06;1296;647;18;全
s06;1317;648;16;图
s06;1378;22;19;稀
s06;1398;22;19;有
s06;1418;22;19;度
s06;1396;335;21;粉
s06;1419;334;14;白
s06;1457;335;18;耳
s06;1477;335;18;甌
s06;1438;393;6;；
s06;1486;389;14;0
s06;1397;647;18;冷
s06;1417;647;17;暖
s06;1440;647;12;自
s06;1456;648;19;知
s06;1478;648;16;印
s06;1510;646;13;，
s06;1558;334;18;鹦
s06;1578;334;18;鹉
s06;1559;648;17;龙
s06;1579;648;16;纹
s06;1599;648;9;邳
FRAME s07
s07;99;18;34;0
s07;137;24;24;器
s07;163;24;25;者
s07;189;24;23;列
s07;3;390;13;0
s07;18;408;4;、
s07;137;390;30;60
s07;64;648;19;格
s07;85;648;16;萨
s07;106;648;16;尔
s07;125;647;17;唐
s07;144;647;18;卡
s07;1287;22;19;等
s07;1307;22;19;级
s07;1378;22;19;稀
s07;1398;22;19;有
s07;1418;22;19;度
s07;1478;16;32;@丿
s07;1181;22;18;焕
s07;1201;21;18;彰
s07;948;22;19;批
s07;969;22;18;量
s07;989;22;18;关
s07;1009;23;18;心
s07;1031;26;11;《
s07;1074;22;18;关
s07;1094;23;18;心
s07;572;397;5;、
s07;590;389;30;60
s07;638;388;2;'
s07;726;415;3;，
s07;741;389;31;60
s07;226;649;17;万
s07;247;648;16;国
s07;265;647;19;全
s07;287;648;15;图
s07;367;647;17;冷
s07;386;647;18;暖
s07;409;647;13;自
s07;426;648;19;知
s07;448;647;16;印
s07;528;648;18;龙
s07;548;648;17;纹
s07;569;648;16;陶
s07;588;647;18;盘
s07;699;648;17;蛙
s07;718;648;18;锣
s07;830;648;17;驿
s07;849;648;18;使
s07;871;648;15;图
s07;890;647;19;砖
s07;970;648;19;築
s07;990;648;19;树
s07;1011;648;19;叹
s07;1031;648;17;管
s07;1051;648;17;甌
s07;1153;648;16;滔
s07;1173;648;16;陶
s07;1273;648;18;战
s07;1293;648;17;国
s07;1313;648;17;饲
s07;1333;648;17;餐
s07;1352;648;19;具
s07;1424;648;17;山
s07;1443;648;19;水
s07;1463;648;19;人
s07;1484;648;18;物
s07;1503;648;19;镜
FRAME s08
s08;137;24;24;器
s08;163;24;25;者
s08;189;24;23;列
s08;283;22;28;侖
s08;1287;22;19;等
s08;1307;22;19;级
s08;1378;22;19;稀
s08;1398;22;19;有
s08;1418;22;19;度
s08;1478;16;32;@丿
s08;1181;22;18;焕
s08;1201;21;18;彰
s08;948;22;19;批
s08;969;22;18;量
s08;989;22;18;关
s08;1009;23;18;心
s08;1031;26;11;《
s08;1074;22;18;关
s08;1094;23;18;心
FRAME s09
s09;99;18;34;0
s09;137;24;24;器
s09;163;24;25;者
s09;189;24;23;列
s09;75;335;18;外
s09;95;334;17;褙
s09;114;335;18;壁
s09;135;335;17;纸
s09;225;334;18;鹿
s09;247;335;15;角
s09;266;335;17;立
s09;366;335;20;粉
s09;388;334;15;白
s09;406;335;20;叹
s09;427;335;17;耳
s09;447;335;18;甌
s09;528;334;18;鹦
s09;548;334;17;鹉
s09;567;335;19;恨
s09;587;334;18;罐
s09;679;335;17;天
s09;699;334;17;气
s09;724;335;10;卜
s09;739;334;17;骨
s09;1181;22;18;焕
s09;1201;21;18;彰
s09;948;22;19;批
s09;969;22;18;量
s09;989;22;18;关
s09;1009;23;18;心
s09;1031;26;11;《
s09;1074;22;18;关
s09;1094;23;18;心
s09;840;334;17;宝
s09;859;336;18;石
s09;880;335;18;冠
s09;981;334;17;蒙
s09;1002;335;16;医
s09;1022;335;15;筠
s09;1041;335;17;袋
s09;1141;336;19;五
s09;1162;335;18;柱
s09;1181;335;19;器
s09;1266;26;18;v
s09;1287;22;19;等
s09;1307;22;19;级
s09;1283;335;18;玛
s09;1303;335;17;雅
s09;1324;335;16;陶
s09;1341;335;19;碗
s09;1378;22;19;稀
s09;1398;22;19;有
s09;1418;22;19;度
s09;1434;335;18;可
s09;1454;334;17;爱
s09;1473;335;17;花
s09;1494;334;18;束
FRAME s10
s10;137;24;24;器
s10;163;24;25;者
s10;189;24;23;列
s10;283;22;28;侖
s10;1287;22;19;等
s10;1307;22;19;级
s10;1378;22;19;稀
s10;1398;22;19;有
s10;1418;22;19;度
s10;1478;16;32;@丿
s10;1181;22;18;焕
s10;1201;21;18;彰
s10;948;22;19;批
s10;969;22;18;量
s10;989;22;18;关
s10;1009;23;18;心
s10;1031;26;11;《
s10;1074;22;18;关
s10;1094;23;18;心
s10;1434;335;18;可
s10;1454;334;17;爱
s10;1473;335;17;花
s10;1494;334;18;束
FRAME s11
s11;99;18;34;0
s11;137;24;24;器
s11;163;24;25;者
s11;189;24;23;列
s11;75;335;18;外
s11;95;334;17;褙
s11;114;335;18;壁
s11;135;335;17;纸
s11;225;334;18;鹿
s11;247;335;15;角
s11;266;335;17;立
s11;366;335;20;粉
s11;388;334;15;白
s11;406;335;20;叹
s11;427;335;17;耳
s11;447;335;18;甌
s11;528;334;18;鹦
s11;548;334;17;鹉
s11;567;335;19;恨
s11;587;334;18;罐
s11;679;335;17;天
s11;699;334;17;气
s11;724;335;10;卜
s11;739;334;17;骨
s11;1181;22;18;焕
s11;1201;21;18;彰
s11;948;22;19;批
s11;969;22;18;量
s11;989;22;18;关
s11;1009;23;18;心
s11;1031;26;11;《
s11;1074;22;18;关
s11;1094;23;18;心
s11;840;334;17;宝
s11;859;336;18;石
s11;880;335;18;冠
s11;981;334;17;蒙
s11;1002;335;16;医
s11;1022;335;15;筠
s11;1041;335;17;袋
s11;1141;336;19;五
s11;1162;335;18;柱
s11;1181;335;19;器
s11;1266;26;18;v
s11;1287;22;19;等
s11;1307;22;19;级
s11;1283;335;18;玛
s11;1303;335;17;雅
s11;1324;335;16;陶
s11;1341;335;19;碗
s11;1378;22;19;稀
s11;1398;22;19;有
s11;1418;22;19;度
s11;1434;335;18;可
s11;1454;334;17;爱
s11;1473;335;17;花
s11;1494;334;18;束
FRAME s12
s12;99;18;34;0
s12;137;24;24;器
s12;163;24;25;者
s12;189;24;23;列
s12;75;335;18;外
s12;95;334;17;褙
s12;114;335;18;壁
s12;135;335;17;纸
s12;225;334;18;鹿
s12;247;335;15;角
s12;266;335;17;立
s12;366;335;20;粉
s12;388;334;15;白
s12;406;335;20;叹
s12;427;335;17;耳
s12;447;335;18;甌
s12;528;334;18;鹦
s12;548;334;17;鹉
s12;567;335;19;恨
s12;587;334;18;罐
s12;679;335;17;天
s12;699;334;17;气
s12;724;335;10;卜
s12;739;334;17;骨
s12;1181;22;18;焕
s12;1201;21;18;彰
s12;948;22;19;批
s12;969;22;18;量
s12;989;22;18;关
s12;1009;23;18;心
s12;1031;26;11;《
s12;1074;22;18;关
s12;1094;23;18;心
s12;840;334;17;宝
s12;859;336;18;石
s12;880;335;18;冠
s12;981;334;17;蒙
s12;1002;335;16;医
s12;1022;335;15;筠
s12;1041;335;17;袋
s12;1141;336;19;五
s12;1162;335;18;柱
s12;1181;335;19;器
s12;1266;26;18;v
s12;1287;22;19;等
s12;1307;22;19;级
s12;1283;335;18;玛
s12;1303;335;17;雅
s12;1324;335;16;陶
s12;1341;335;19;碗
s12;1378;22;19;稀
s12;1398;22;19;有
s12;1418;22;19;度
s12;1434;335;18;可
s12;1454;334;17;爱
s12;1473;335;17;花
s12;1494;334;18;束
